PMID,Drug/metabilite name,Characteristics,Value,Unit,Summary Statistics,variation type,variation value,Interval type,Interval low,Interval high,Frequency,Route,Schedule,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
22875663,nifedipine,dose,10-20,mg,,,,,,,every 6 h,oral,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,130,2025-12-02T16:05:15.087972
22875663,nifedipine,dose,10-20,mg,,,,,,,every 8 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,131,2025-12-02T16:05:15.087972
22875663,nifedipine,dose,10-20,mg,,,,,,,every 4 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,132,2025-12-02T16:05:15.087972
22875663,nifedipine,dose,10-20,mg,,,,,,,every 6 h,oral,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,130,2025-12-02T16:05:21.408417
22875663,nifedipine,dose,10-20,mg,,,,,,,every 8 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,131,2025-12-02T16:05:21.408417
22875663,nifedipine,dose,10-20,mg,,,,,,,every 4 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,132,2025-12-02T16:05:21.408417
2603904.0,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,,13.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,134,2025-12-02T16:05:06.199640
2603904.0,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,,13.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,134,2025-12-02T16:05:11.478648
2603904,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,,13.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,133,2025-12-02T16:05:15.087972
2603904,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,,13.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,133,2025-12-02T16:05:21.408417
28042936.0,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 2 weeks,22.0,maternal,third trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,135,2025-12-02T16:05:06.199640
28042936.0,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 2 weeks,22.0,maternal,third trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,135,2025-12-02T16:05:11.478648
28042936,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 2 weeks,22.0,maternal,third trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,134,2025-12-02T16:05:15.087972
28042936,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 2 weeks,22.0,maternal,third trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,134,2025-12-02T16:05:21.408417
37987176.0,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,at the time of blood sampling,37.0,maternal,third trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,136,2025-12-02T16:05:06.199640
37987176.0,nifedipine,dose,40,mg,,,,,,,every 6 h,oral,at the time of blood sampling,1.0,maternal,third trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,137,2025-12-02T16:05:06.199640
37987176.0,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,at the time of blood sampling,37.0,maternal,third trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,136,2025-12-02T16:05:11.478648
37987176.0,nifedipine,dose,40,mg,,,,,,,every 6 h,oral,at the time of blood sampling,1.0,maternal,third trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,137,2025-12-02T16:05:11.478648
37987176,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,at the time of blood sampling,37.0,maternal,third trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,135,2025-12-02T16:05:15.087972
37987176,nifedipine,dose,40,mg,,,,,,,every 6 h,oral,at the time of blood sampling,1.0,maternal,third trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,136,2025-12-02T16:05:15.087972
37987176,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,at the time of blood sampling,37.0,maternal,third trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,135,2025-12-02T16:05:21.408417
37987176,nifedipine,dose,40,mg,,,,,,,every 6 h,oral,at the time of blood sampling,1.0,maternal,third trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,136,2025-12-02T16:05:21.408417
25407260.0,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,Study medication was phased out from day 10 (total daily dose of 60 mg) until day 12 (total daily dose of 20 mg) and discontinued on day 13. ,8.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,138,2025-12-02T16:05:06.199640
25407260.0,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,Study medication was phased out from day 10 (total daily dose of 60 mg) until day 12 (total daily dose of 20 mg) and discontinued on day 13. ,8.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,138,2025-12-02T16:05:11.478648
25407260,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,Study medication was phased out from day 10 (total daily dose of 60 mg) until day 12 (total daily dose of 20 mg) and discontinued on day 13. ,8.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,137,2025-12-02T16:05:15.087972
25407260,nifedipine,dose,20,mg,,,,,,,every 6 h,oral,Study medication was phased out from day 10 (total daily dose of 60 mg) until day 12 (total daily dose of 20 mg) and discontinued on day 13. ,8.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,137,2025-12-02T16:05:21.408417
30659932.0,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 15 days,19.0,maternal,lactation,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,139,2025-12-02T16:05:06.199640
30659932.0,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 15 days,19.0,maternal,lactation,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,139,2025-12-02T16:05:11.478648
30659932,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 15 days,19.0,maternal,lactation,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,138,2025-12-02T16:05:15.087972
30659932,nifedipine,dose,20,mg,,,,,,,every 12 h,oral,at least 15 days,19.0,maternal,lactation,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,138,2025-12-02T16:05:21.408417
10847234.0,azithromycin,dose,0.3,ug/ml,,,,,,,,,"after delivery, infused to the maternal inflow at a constant rate for 2 h",7.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,140,2025-12-02T16:05:06.199640
10847234.0,azithromycin,dose,0.3,ug/ml,,,,,,,,,"after delivery, infused to the maternal inflow at a constant rate for 2 h",7.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,140,2025-12-02T16:05:11.478648
10847234,azithromycin,dose,0.3,ug/ml,,,,,,,,,"after delivery, infused to the maternal inflow at a constant rate for 2 h",7.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,139,2025-12-02T16:05:15.087972
10847234,azithromycin,dose,0.3,ug/ml,,,,,,,,,"after delivery, infused to the maternal inflow at a constant rate for 2 h",7.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,139,2025-12-02T16:05:21.408417
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 6 hours before the cesarean operation,2.0,maternal,labor,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,141,2025-12-02T16:05:06.199640
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at12 hours before the cesarean operation,7.0,maternal,labor,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,142,2025-12-02T16:05:06.199640
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 24 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,143,2025-12-02T16:05:06.199640
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 72 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,144,2025-12-02T16:05:06.199640
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 168 hours before the cesarean operation,1.0,maternal,labor,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,145,2025-12-02T16:05:06.199640
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 6 hours before the cesarean operation,2.0,maternal,labor,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,141,2025-12-02T16:05:11.478648
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at12 hours before the cesarean operation,7.0,maternal,labor,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,142,2025-12-02T16:05:11.478648
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 24 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,143,2025-12-02T16:05:11.478648
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 72 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,144,2025-12-02T16:05:11.478648
12634646.0,azithromycin,dose,1,g,,,,,,,,oral,at 168 hours before the cesarean operation,1.0,maternal,labor,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,145,2025-12-02T16:05:11.478648
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 6 hours before the cesarean operation,2.0,maternal,labor,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,140,2025-12-02T16:05:15.087972
12634646,azithromycin,dose,1,g,,,,,,,,oral,at12 hours before the cesarean operation,7.0,maternal,labor,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,141,2025-12-02T16:05:15.087972
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 24 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,142,2025-12-02T16:05:15.087972
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 72 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,143,2025-12-02T16:05:15.087972
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 168 hours before the cesarean operation,1.0,maternal,labor,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,144,2025-12-02T16:05:15.087972
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 6 hours before the cesarean operation,2.0,maternal,labor,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,140,2025-12-02T16:05:21.408417
12634646,azithromycin,dose,1,g,,,,,,,,oral,at12 hours before the cesarean operation,7.0,maternal,labor,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,141,2025-12-02T16:05:21.408417
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 24 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,142,2025-12-02T16:05:21.408417
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 72 hours before the cesarean operation,5.0,maternal,labor,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,143,2025-12-02T16:05:21.408417
12634646,azithromycin,dose,1,g,,,,,,,,oral,at 168 hours before the cesarean operation,1.0,maternal,labor,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,144,2025-12-02T16:05:21.408417
25595580.0,azithromycin,dose timing,51,min,mean,,,minmax,10,219.0,,,,30.0,maternal,delivery,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,146,2025-12-02T16:05:06.199640
25595580.0,azithromycin,dose,500,mg,,,,,,,,IV,"initiated 15, 30, or 60 minutes prior to incision and infused over one hour.",30.0,maternal,delivery,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,147,2025-12-02T16:05:06.199640
25595580.0,azithromycin,dose timing,51,min,mean,,,minmax,10,219.0,,,,30.0,maternal,delivery,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,146,2025-12-02T16:05:11.478648
25595580.0,azithromycin,dose,500,mg,,,,,,,,IV,"initiated 15, 30, or 60 minutes prior to incision and infused over one hour.",30.0,maternal,delivery,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,147,2025-12-02T16:05:11.478648
25595580,azithromycin,dose timing,51,min,mean,,,minmax,10,219.0,,,,30.0,maternal,delivery,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,145,2025-12-02T16:05:15.087972
25595580,azithromycin,dose,500,mg,,,,,,,,IV,"initiated 15, 30, or 60 minutes prior to incision and infused over one hour.",30.0,maternal,delivery,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,146,2025-12-02T16:05:15.087972
25595580,azithromycin,dose timing,51,min,mean,,,minmax,10,219.0,,,,30.0,maternal,delivery,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,145,2025-12-02T16:05:21.408417
25595580,azithromycin,dose,500,mg,,,,,,,,IV,"initiated 15, 30, or 60 minutes prior to incision and infused over one hour.",30.0,maternal,delivery,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,146,2025-12-02T16:05:21.408417
27861509.0,azithromycin,dose,250,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,148,2025-12-02T16:05:06.199640
27861509.0,chloroquine,dose,155,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,149,2025-12-02T16:05:06.199640
27861509.0,azithromycin,dose,250,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,148,2025-12-02T16:05:11.478648
27861509.0,chloroquine,dose,155,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,149,2025-12-02T16:05:11.478648
27861509,azithromycin,dose,250,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,147,2025-12-02T16:05:15.087972
27861509,chloroquine,dose,155,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,148,2025-12-02T16:05:15.087972
27861509,azithromycin,dose,250,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,147,2025-12-02T16:05:21.408417
27861509,chloroquine,dose,155,mg,,,,,,,every day,oral,for 3 days,168.0,maternal,second or third trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,148,2025-12-02T16:05:21.408417
1814844.0,nifedipine,dose,10,mg,,,,,,,thrice daily,oral,,11.0,maternal,third trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,150,2025-12-02T16:05:06.199640
1814844.0,nifedipine,dose,10,mg,,,,,,,thrice daily,oral,,11.0,maternal,third trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,150,2025-12-02T16:05:11.478648
1814844,nifedipine,dose,10,mg,,,,,,,thrice daily,oral,,11.0,maternal,third trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,149,2025-12-02T16:05:15.087972
1814844,nifedipine,dose,10,mg,,,,,,,thrice daily,oral,,11.0,maternal,third trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,149,2025-12-02T16:05:21.408417
38977063.0,azithromycin,dose,1,g,,,,,,,single dose,oral,,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,151,2025-12-02T16:05:06.199640
38977063.0,azithromycin,dose,500,mg,,,,,,,daily,oral,for 7 days,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,152,2025-12-02T16:05:06.199640
38977063.0,azithromycin,dose,1,g,,,,,,,single dose,oral,,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,151,2025-12-02T16:05:11.478648
38977063.0,azithromycin,dose,500,mg,,,,,,,daily,oral,for 7 days,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,152,2025-12-02T16:05:11.478648
38977063,azithromycin,dose,1,g,,,,,,,single dose,oral,,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,150,2025-12-02T16:05:15.087972
38977063,azithromycin,dose,500,mg,,,,,,,daily,oral,for 7 days,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,151,2025-12-02T16:05:15.087972
38977063,azithromycin,dose,1,g,,,,,,,single dose,oral,,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,150,2025-12-02T16:05:21.408417
38977063,azithromycin,dose,500,mg,,,,,,,daily,oral,for 7 days,3.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,151,2025-12-02T16:05:21.408417
10583022.0,fluoxetine,dose,0.51,mg/kg/day,median,,,minmax,0.24,0.94,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,153,2025-12-02T16:05:06.199640
10583022.0,fluoxetine,absolute dose,,mg/day,,,,minmax,20,80.0,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,154,2025-12-02T16:05:06.199640
10583022.0,fluoxetine,dose,0.51,mg/kg/day,median,,,minmax,0.24,0.94,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,153,2025-12-02T16:05:11.478648
10583022.0,fluoxetine,absolute dose,,mg/day,,,,minmax,20,80.0,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,154,2025-12-02T16:05:11.478648
10583022,fluoxetine,dose,0.51,mg/kg/day,median,,,minmax,0.24,0.94,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,152,2025-12-02T16:05:15.087972
10583022,fluoxetine,absolute dose,,mg/day,,,,minmax,20,80.0,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,153,2025-12-02T16:05:15.087972
10583022,fluoxetine,dose,0.51,mg/kg/day,median,,,minmax,0.24,0.94,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,152,2025-12-02T16:05:21.408417
10583022,fluoxetine,absolute dose,,mg/day,,,,minmax,20,80.0,,,,14.0,maternal,lactation,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,153,2025-12-02T16:05:21.408417
11720696.0,fluoxetine,dose,,mg/day,,,,minmax,10,60.0,once daily,,,20.0,maternal,lactation,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,155,2025-12-02T16:05:06.199640
11720696.0,fluoxetine,dose,,mg/day,,,,minmax,10,60.0,once daily,,,20.0,maternal,lactation,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,155,2025-12-02T16:05:11.478648
