PMID,Characteristics,Sub-category,Value,Unit,Summary Statistics,variation type,variability value,Interval type,Interval high,Interval low,Subjects n,Population,PregnancyStage,Gestational Age,P-values,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
35839910.0,Race/Ethnicity,Hispanic,40,,N,%,62.5,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2922,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Native American,2,,N,%,3.1,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2923,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Asian,0,,N,%,0,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2924,2025-12-02T16:05:11.015401
35839910.0,Educational level,Less than high school,32,,N,%,50,,,,64.0,maternal,pregnant,,0.02,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2925,2025-12-02T16:05:11.015401
35839910.0,Educational level,High school,18,,N,%,28.1,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2926,2025-12-02T16:05:11.015401
35839910.0,Educational level,More than high school,14,,N,%,21.9,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2927,2025-12-02T16:05:11.015401
35839910.0,Pre-pregnancy BMI,Normal (≤ 24.99),13,,N,%,20.6,,,,64.0,maternal,pregnant,,<0.01,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2928,2025-12-02T16:05:11.015401
35839910.0,Pre-pregnancy BMI,Overweight (25.0-29.99),17,,N,%,27,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2929,2025-12-02T16:05:11.015401
35839910.0,Pre-pregnancy BMI,Obese (≥ 30.0),33,,N,%,52.4,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2930,2025-12-02T16:05:11.015401
35839910.0,Alcohol consumption,No,58,,N,%,90.6,,,,64.0,maternal,pregnant,,0.65,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2931,2025-12-02T16:05:11.015401
35839910.0,Alcohol consumption,Yes,6,,N,%,9.4,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2932,2025-12-02T16:05:11.015401
35839910.0,Active smoker,No,55,,N,%,85.9,,,,64.0,maternal,pregnant,,0.04,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2933,2025-12-02T16:05:11.015401
35839910.0,Active smoker,Yes,9,,N,%,14.1,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2934,2025-12-02T16:05:11.015401
35839910.0,Self-reported history of GDM,Nulliparous,13,,N,%,20.3,,,,64.0,maternal,pregnant,,<0.01,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2935,2025-12-02T16:05:11.015401
35839910.0,Self-reported history of GDM,Parous without GDM history,35,,N,%,54.7,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2936,2025-12-02T16:05:11.015401
35839910.0,Self-reported history of GDM,Parous with GDM history,16,,N,%,25,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2937,2025-12-02T16:05:11.015401
35839910.0,Maternal age,< 25,134,,N,%,56.5,,,,237.0,maternal,pregnant,,<0.01,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2938,2025-12-02T16:05:11.015401
35839910.0,Maternal age,25 – 29,63,,N,%,26.6,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2939,2025-12-02T16:05:11.015401
35839910.0,Maternal age,30 – 34,24,,N,%,10.1,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2940,2025-12-02T16:05:11.015401
35839910.0,Maternal age,≥ 35,16,,N,%,6.8,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2941,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Non-Hispanic White,70,,N,%,29.7,,,,237.0,maternal,pregnant,,<0.01,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2942,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Non-Hispanic Black,79,,N,%,33.4,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2943,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Hispanic,70,,N,%,29.7,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2944,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Native American,17,,N,%,6.8,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2945,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Asian,1,,N,%,0.5,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2946,2025-12-02T16:05:11.015401
35839910.0,Educational level,Less than high school,73,,N,%,30.8,,,,237.0,maternal,pregnant,,0.02,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2947,2025-12-02T16:05:11.015401
35839910.0,Educational level,High school,89,,N,%,37.6,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2948,2025-12-02T16:05:11.015401
35839910.0,Educational level,More than high school,75,,N,%,31.7,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2949,2025-12-02T16:05:11.015401
35839910.0,Pre-pregnancy BMI,Normal (≤ 24.99),107,,N,%,45.5,,,,237.0,maternal,pregnant,,<0.01,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2950,2025-12-02T16:05:11.015401
35839910.0,Pre-pregnancy BMI,Overweight (25.0-29.99),52,,N,%,22.1,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2951,2025-12-02T16:05:11.015401
35839910.0,Pre-pregnancy BMI,Obese (≥ 30.0),76,,N,%,32.3,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2952,2025-12-02T16:05:11.015401
35839910.0,Alcohol consumption,No,210,,N,%,88.6,,,,237.0,maternal,pregnant,,0.65,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2953,2025-12-02T16:05:11.015401
35839910.0,Alcohol consumption,Yes,27,,N,%,11.4,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2954,2025-12-02T16:05:11.015401
35839910.0,Active smoker,No,175,,N,%,73.8,,,,237.0,maternal,pregnant,,0.04,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2955,2025-12-02T16:05:11.015401
35839910.0,Active smoker,Yes,62,,N,%,26.2,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2956,2025-12-02T16:05:11.015401
35839910.0,Self-reported history of GDM,Nulliparous,55,,N,%,23.2,,,,237.0,maternal,pregnant,,<0.01,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2957,2025-12-02T16:05:11.015401
35839910.0,Self-reported history of GDM,Parous without GDM history,173,,N,%,73,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2958,2025-12-02T16:05:11.015401
35839910.0,Self-reported history of GDM,Parous with GDM history,9,,N,%,3.8,,,,237.0,maternal,pregnant,,,controls,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2959,2025-12-02T16:05:11.015401
36227336.0,age,,31.2,years,mean,SD,4.6,,,,333.0,maternal,pregnant,,0.58,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2960,2025-12-02T16:05:11.015401
36227336.0,age,,31.4,years,mean,SD,4.9,,,,111.0,maternal,pregnant,,0.58,GDM ,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2961,2025-12-02T16:05:11.015401
36227336.0,age,,31.1,years,mean,SD,4.5,,,,222.0,maternal,pregnant,,0.58,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2962,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Asian/Pacific Islander,132,,N,%,39.6,,,,333.0,maternal,pregnant,,1,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2963,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Black,30,,N,%,9,,,,333.0,maternal,pregnant,,0.1,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2964,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Hispanic,111,,N,%,33.3,,,,333.0,maternal,pregnant,,0.007,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2965,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,White,47,,N,%,14.1,,,,333.0,maternal,pregnant,,0.059,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2966,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Other,13,,N,%,3.9,,,,333.0,maternal,pregnant,,0.56,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2967,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Asian/Pacific Islander,44,,N,%,39.6,,,,111.0,maternal,pregnant,,1,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2968,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Black,6,,N,%,5.4,,,,111.0,maternal,pregnant,,0.1,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2969,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Hispanic,48,,N,%,3.2,,,,111.0,maternal,pregnant,,0.007,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2970,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,White,10,,N,%,9,,,,111.0,maternal,pregnant,,0.059,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2971,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Other,3,,N,%,2.7,,,,111.0,maternal,pregnant,,0.56,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2972,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Asian/Pacific Islander,88,,N,%,39.6,,,,222.0,maternal,pregnant,,1,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2973,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Black,24,,N,%,10.8,,,,222.0,maternal,pregnant,,0.1,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2974,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Hispanic,63,,N,%,28.4,,,,222.0,maternal,pregnant,,0.007,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2975,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,White,37,,N,%,16.7,,,,222.0,maternal,pregnant,,0.059,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2976,2025-12-02T16:05:11.015401
36227336.0,Race/Ethnicity,Other,10,,N,%,4.5,,,,222.0,maternal,pregnant,,0.56,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2977,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),<25,139,,N,%,41.7,,,,333.0,maternal,pregnant,,0.001,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2978,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),25-29.9,92,,N,%,27.6,,,,333.0,maternal,pregnant,,0.001,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2979,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),>=30,102,,N,%,30.6,,,,333.0,maternal,pregnant,,0.001,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2980,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),<25,29,,N,%,26.1,,,,111.0,maternal,pregnant,,0.001,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2981,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),25-29.9,26,,N,%,23.4,,,,111.0,maternal,pregnant,,0.001,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2982,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),>=30,56,,N,%,50.5,,,,111.0,maternal,pregnant,,0.001,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2983,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),<25,110,,N,%,49.5,,,,222.0,maternal,pregnant,,0.001,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2984,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),25-29.9,66,,N,%,29.7,,,,222.0,maternal,pregnant,,0.001,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2985,2025-12-02T16:05:11.015401
36227336.0,pre-pregnancy BMI (kg/m2),>=30,46,,N,%,20.7,,,,222.0,maternal,pregnant,,0.001,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2986,2025-12-02T16:05:11.015401
36227336.0,Education,High school or less,37,,N,%,11.1,,,,333.0,maternal,pregnant,,0.2,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2987,2025-12-02T16:05:11.015401
36227336.0,Education,Some college,117,,N,%,35.1,,,,333.0,maternal,pregnant,,0.2,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2988,2025-12-02T16:05:11.015401
36227336.0,Education,College graduate or above,179,,N,%,53.8,,,,333.0,maternal,pregnant,,0.2,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2989,2025-12-02T16:05:11.015401
36227336.0,Education,High school or less,17,,N,%,15.3,,,,111.0,maternal,pregnant,,0.2,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2990,2025-12-02T16:05:11.015401
36227336.0,Education,Some college,39,,N,%,35.1,,,,111.0,maternal,pregnant,,0.2,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2991,2025-12-02T16:05:11.015401
36227336.0,Education,College graduate or above,55,,N,%,49.5,,,,111.0,maternal,pregnant,,0.2,GDM,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2992,2025-12-02T16:05:11.015401
36227336.0,Education,High school or less,20,,N,%,9,,,,222.0,maternal,pregnant,,0.2,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2993,2025-12-02T16:05:11.015401
36227336.0,Education,Some college,78,,N,%,35.1,,,,222.0,maternal,pregnant,,0.2,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2994,2025-12-02T16:05:11.015401
36227336.0,Education,College graduate or above,124,,N,%,55.9,,,,222.0,maternal,pregnant,,0.2,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2995,2025-12-02T16:05:11.015401
36227336.0,Nulliparity,,138,,N,%,41.4,,,,333.0,maternal,pregnant,,0.89,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2996,2025-12-02T16:05:11.015401
36227336.0,Nulliparity,,46,,N,%,41.4,,,,111.0,maternal,pregnant,,0.89,GDM ,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2997,2025-12-02T16:05:11.015401
36227336.0,Nulliparity,,92,,N,%,41.4,,,,222.0,maternal,pregnant,,0.89,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2998,2025-12-02T16:05:11.015401
36227336.0,"Study visit, gestational weeks",1,14,weeks,mean,SD,2.3,,,,333.0,maternal,pregnant,,0.56,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2999,2025-12-02T16:05:11.015401
36227336.0,"Study visit, gestational weeks",1,13.9,weeks,mean,SD,2.4,,,,111.0,maternal,pregnant,,0.56,GDM ,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3000,2025-12-02T16:05:11.015401
36227336.0,"Study visit, gestational weeks",1,14.1,weeks,mean,SD,2.2,,,,222.0,maternal,pregnant,,0.56,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3001,2025-12-02T16:05:11.015401
36227336.0,"Study visit, gestational weeks",2,20.5,weeks,mean,SD,2.4,,,,333.0,maternal,pregnant,,0.53,All,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3002,2025-12-02T16:05:11.015401
36227336.0,"Study visit, gestational weeks",2,20.3,weeks,mean,SD,2.6,,,,111.0,maternal,pregnant,,0.53,GDM ,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3003,2025-12-02T16:05:11.015401
36227336.0,"Study visit, gestational weeks",2,20.5,weeks,mean,SD,2.3,,,,222.0,maternal,pregnant,,0.53,Control,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3004,2025-12-02T16:05:11.015401
36346334.0,age (years),21-17,88,,N,,,,,,221.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3005,2025-12-02T16:05:11.015401
36346334.0,age (years),28-30,71,,N,,,,,,221.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3006,2025-12-02T16:05:11.015401
36346334.0,age (years),31-42,62,,N,,,,,,221.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3007,2025-12-02T16:05:11.015401
36346334.0,BMI (kg/m2),"Underweight (<18,5)",21,,N,,,,,,221.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,3008,2025-12-02T16:05:11.015401
