PMID,Drug name,Analyte,Specimen,Population,Pregnancy Stage ,Gestational/pediatric Age,Subjectsn,Parameter type,Time,Time unit,Value,Unit,Summary Statistics,variation type,Variation value,Interval type,Interval low,interval high,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
16855451.0,nortriptyline,E-10-hydroxyNTP,serum,maternal,postpartum,,13.0,serum concentration,week 8,,88.26,ng/ml,mean,,,minmax,0,162,0.22,No remission at week 8,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,201,2025-12-02T16:05:22.346295
16855451.0,nortriptyline,Z-10-hydroxyNTP,serum,maternal,postpartum,,20.0,serum concentration,week 8,,13.2,ng/ml,mean,,,minmax,0,60,0.5,Remission at week 8,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,202,2025-12-02T16:05:22.346295
16855451.0,nortriptyline,Z-10-hydroxyNTP,serum,maternal,postpartum,,13.0,serum concentration,week 8,,16.07,ng/ml,mean,,,minmax,0,42.4,0.5,No remission at week 8,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,203,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, tmax,,,2.25, h,Median,,,25th and 75th percentiles,1.75,2.28,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,204,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Cmax,,,1161,µg l−1,mean,,,95% CI,588,1734,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,205,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Caverage,,,638,µg l−1,mean,,,95% CI,322,954,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,206,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, Venlafaxine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.5,,mean,,,95% CI,2,3,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,207,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, tmax,,,2.96, h,Median,,,25th and 75th percentiles,2.25,4.2,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,208,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Cmax,,,796,µg l−1,mean,,,95% CI,362,1230,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,209,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Caverage,,,608,µg l−1,mean,,,95% CI,358,858,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,210,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.74,,mean,,,95% CI,2.36,3.12,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,211,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, Venlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.7,4.7,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,212,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.9,4.9,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,213,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, Venlafaxine/ O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Total dose V equivalents,,,6.4, %, Mean,,,95% CI,5.5,7.3,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,214,2025-12-02T16:05:09.448543
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, tmax,,,2.25, h,Median,,,25th and 75th percentiles,1.75,2.28,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,204,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Cmax,,,1161,µg l−1,mean,,,95% CI,588,1734,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,205,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Caverage,,,638,µg l−1,mean,,,95% CI,322,954,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,206,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, Venlafaxine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.5,,mean,,,95% CI,2,3,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,207,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, tmax,,,2.96, h,Median,,,25th and 75th percentiles,2.25,4.2,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,208,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Cmax,,,796,µg l−1,mean,,,95% CI,362,1230,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,209,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Caverage,,,608,µg l−1,mean,,,95% CI,358,858,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,210,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.74,,mean,,,95% CI,2.36,3.12,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,211,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, Venlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.7,4.7,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,212,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.9,4.9,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,213,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, Venlafaxine/ O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Total dose V equivalents,,,6.4, %, Mean,,,95% CI,5.5,7.3,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,214,2025-12-02T16:05:12.001940
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, tmax,,,2.25, h,Median,,,25th and 75th percentiles,1.75,2.28,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,204,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Cmax,,,1161,µg l−1,mean,,,95% CI,588,1734,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,205,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Caverage,,,638,µg l−1,mean,,,95% CI,322,954,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,206,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, Venlafaxine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.5,,mean,,,95% CI,2,3,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,207,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, tmax,,,2.96, h,Median,,,25th and 75th percentiles,2.25,4.2,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,208,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Cmax,,,796,µg l−1,mean,,,95% CI,362,1230,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,209,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Caverage,,,608,µg l−1,mean,,,95% CI,358,858,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,210,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.74,,mean,,,95% CI,2.36,3.12,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,211,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, Venlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.7,4.7,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,212,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.9,4.9,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,213,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, Venlafaxine/ O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Total dose V equivalents,,,6.4, %, Mean,,,95% CI,5.5,7.3,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,214,2025-12-02T16:05:15.923463
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, tmax,,,2.25, h,Median,,,25th and 75th percentiles,1.75,2.28,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,204,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Cmax,,,1161,µg l−1,mean,,,95% CI,588,1734,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,205,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, Venlafaxine, breast milk,maternal,lactation,,6.0, Caverage,,,638,µg l−1,mean,,,95% CI,322,954,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,206,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, Venlafaxine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.5,,mean,,,95% CI,2,3,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,207,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, tmax,,,2.96, h,Median,,,25th and 75th percentiles,2.25,4.2,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,208,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Cmax,,,796,µg l−1,mean,,,95% CI,362,1230,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,209,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk,maternal,lactation,,6.0, Caverage,,,608,µg l−1,mean,,,95% CI,358,858,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,210,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, O-Desmethylvenlafixine, breast milk/blood,maternal,lactation,,6.0, M/PAUC,,,2.74,,mean,,,95% CI,2.36,3.12,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,211,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, Venlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.7,4.7,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,212,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Infant dose as percentage of maternal dose,,,3.2, %, Mean,,,95% CI,1.9,4.9,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,213,2025-12-02T16:05:22.346295
11849190.0,Venlafaxine, Venlafaxine/ O-Desmethylvenlafaxine, breast milk,pediatric,, infant,6.0, Total dose V equivalents,,,6.4, %, Mean,,,95% CI,5.5,7.3,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,214,2025-12-02T16:05:22.346295
15367050.0,Venlafaxine, Venlafaxine and O-Desmethylvenlafaxine,serum,maternal,lactation,,3.0,concentration,,,965,nmol/L,mean,,,minmax,407,1432,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,215,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, Venlafaxine and O-Desmethylvenlafaxine,breast milk,maternal,lactation,,3.0,concentration,,,2314,nmol/L,mean,,,minmax,1012,3203,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,216,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, Venlafaxine ,breast milk/serum ,maternal,lactation,,3.0,milk/maternal serum concentration ratio,,,2.6,,mean,,,minmax,1.6,3,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,217,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, O-Desmethylvenlafixine,breast milk/serum ,maternal,lactation,,3.0,milk/maternal serum concentration ratio,,,3.5,,mean,,,minmax,0.7,8.1,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,218,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, Venlafaxine and O-Desmethylvenlafaxine,breast milk/serum ,maternal,lactation,,3.0,milk/maternal serum concentration ratio,,,2.4,,mean,,,minmax,2.2,2.6,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,219,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, Venlafaxine and O-Desmethylvenlafaxine,breast milk,maternal,lactation,,3.0,relative dose to infant,,,5.2,%,mean,,,minmax,3.8,6.4,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,220,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, Venlafaxine and O-Desmethylvenlafaxine,serum,pediatric,, infant,3.0,concentration,,,91,nmol/L,mean,,,minmax,31,128,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,221,2025-12-02T16:05:09.448543
15367050.0,Venlafaxine, Venlafaxine and O-Desmethylvenlafaxine,serum,pediatric/maternal,lactation,infant,3.0,infant concentration as % of maternal serum concentration,,,10.2,%,mean,,,minmax,5.3,19,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,222,2025-12-02T16:05:09.448543
15367050.0,citalopram,citalopram,serum,maternal,lactation,,9.0,concentration,,,221,nmol/L,mean,,,minmax,57,508,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,223,2025-12-02T16:05:09.448543
15367050.0,citalopram,citalopram,breast milk,maternal,lactation,,9.0,concentration,,,389,nmol/L,mean,,,minmax,157,725,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,224,2025-12-02T16:05:09.448543
15367050.0,citalopram,citalopram,breast milk/serum ,maternal,lactation,,9.0,milk/maternal serum concentration ratio,,,2.1,,mean,,,minmax,1.1,4.3,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,225,2025-12-02T16:05:09.448543
15367050.0,citalopram,desmethylcitalopram ,breast milk/serum ,maternal,lactation,,9.0,milk/maternal serum concentration ratio,,,2.9,,mean,,,minmax,0.9,6.3,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,226,2025-12-02T16:05:09.448543
15367050.0,citalopram,citalopram,breast milk,maternal,lactation,,9.0,relative dose to infant,,,5.2,%,mean,,,minmax,2.5,9.4,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,227,2025-12-02T16:05:09.448543
15367050.0,citalopram,citalopram,serum,pediatric,, infant,6.0,concentration,,,1.9,nmol/L,mean,,,minmax,0,8,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,228,2025-12-02T16:05:09.448543
15367050.0,citalopram,citalopram,serum,pediatric/maternal,lactation,infant,9.0,infant concentration as % of maternal serum concentration,,,0.9,%,mean,,,minmax,0,4.8,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,229,2025-12-02T16:05:09.448543
15367050.0,paroxetine,paroxetine,serum,maternal,lactation,,6.0,concentration,,,145,nmol/L,mean,,,minmax,22,210,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,230,2025-12-02T16:05:09.448543
15367050.0,paroxetine,paroxetine,breast milk,maternal,lactation,,6.0,concentration,,,88,nmol/L,mean,,,minmax,18,152,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,231,2025-12-02T16:05:09.448543
15367050.0,paroxetine,paroxetine,breast milk/serum ,maternal,lactation,,6.0,milk/maternal serum concentration ratio,,,0.7,,mean,,,minmax,0.6,0.9,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,232,2025-12-02T16:05:09.448543
15367050.0,paroxetine,paroxetine,breast milk,maternal,lactation,,6.0,relative dose to infant,,,1.4,%,mean,,,minmax,0.5,2.6,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,233,2025-12-02T16:05:09.448543
15367050.0,paroxetine,paroxetine,serum,pediatric,, infant,6.0,concentration,,,0,nmol/L,mean,,,minmax,0,0,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,234,2025-12-02T16:05:09.448543
15367050.0,paroxetine,paroxetine,serum,pediatric/maternal,lactation,infant,6.0,infant concentration as % of maternal serum concentration,,,0,%,mean,,,minmax,0,0,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,235,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,fluoxetine and norfluoxetine,serum,maternal,lactation,,1.0,concentration,,,734,nmol/L,mean,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,236,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,fluoxetine and norfluoxetine,breast milk,maternal,lactation,,1.0,concentration,,,218,nmol/L,mean,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,237,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,fluoxetine and norfluoxetine,breast milk/serum ,maternal,lactation,,1.0,milk/maternal serum concentration ratio,,,0.3,,mean,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,238,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,fluoxetine,breast milk/serum ,maternal,lactation,,1.0,milk/maternal serum concentration ratio,,,0.4,,mean,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,239,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,norfluoxetine,breast milk/serum ,maternal,lactation,,1.0,milk/maternal serum concentration ratio,,,0.3,,mean,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,240,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,fluoxetine and norfluoxetine,breast milk,maternal,lactation,,1.0,relative dose to infant,,,3.3,,mean,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,241,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,norfluoxetine,serum,pediatric,, infant,1.0,concentration,,,47,,,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,242,2025-12-02T16:05:09.448543
15367050.0,fluoxetine,fluoxetine and norfluoxetine,serum,pediatric/maternal,lactation,infant,1.0,infant concentration as % of maternal serum concentration,,,6.4,,,,,,,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,PK param (summary data),PKparam_summary,243,2025-12-02T16:05:09.448543
